avis,Frekvens,postnummer, antall 
6,4,3295, 8 
6,4,3296, 6 
6,4,3302, 63 
6,4,3303, 21 
6,4,3320, 58 
6,4,3322, 44 
6,4,3330, 52 
6,4,3340, 72 
6,4,3350, 129 
6,4,3355, 27 
6,4,3358, 23 
6,4,3359, 31 
6,4,3360, 10 
6,4,3370, 166 
6,4,3402, 37 
6,4,3403, 18 
6,4,3404, 23 
6,4,3405, 38 
6,4,3406, 32 
6,4,3408, 5 
6,4,3410, 54 
6,4,3414, 18 
6,4,3420, 19 
6,4,3425, 5 
6,4,3427, 2 
6,4,3430, 29 
6,4,3440, 56 
6,4,3442, 6 
6,4,3475, 12 
6,4,3480, 13 
6,4,3482, 3 
6,4,3483, 14 
6,4,3484, 15 
6,4,3490, 24 
6,4,3511, 9 
6,4,3512, 64 
6,4,3514, 37 
6,4,3515, 3 
6,4,3516, 43 
6,4,3519, 37 
6,4,3520, 101 
6,4,3522, 13 
6,4,3524, 10 
6,4,3525, 15 
6,4,3528, 28 
6,4,3530, 65 
6,4,3531, 12 
6,4,3533, 33 
6,4,3534, 55 
6,4,3535, 36 
6,4,3536, 31 
6,4,3538, 1 
6,4,3539, 34 
6,4,3540, 104 
6,4,3544, 3 
6,4,3550, 150 
6,4,3560, 144 
6,4,3570, 160 
6,4,3576, 36 
6,4,3577, 28 
6,4,3579, 51 
6,4,3580, 73 
6,4,3588, 11 
6,4,3595, 1 
6,4,3610, 4 
6,4,3612, 4 
6,4,3614, 22 
6,4,3616, 2 
6,4,3618, 70 
6,4,3619, 28 
6,4,3620, 28 
6,4,3622, 13 
6,4,3623, 21 
6,4,3624, 6 
6,4,3626, 25 
6,4,3628, 45 
6,4,3629, 28 
6,4,3630, 31 
6,4,3632, 58 
6,4,3647, 38 
6,4,3648, 25 
6,4,3650, 27 
6,4,3652, 15 
6,4,3656, 10 
6,4,3658, 11 
6,4,3660, 2 
6,4,3675, 2 
6,4,3676, 9 
6,4,3677, 48 
6,4,3680, 9 
6,4,3683, 15 
6,4,3690, 32 
6,4,3691, 10 
6,4,3692, 13 
6,4,3697, 18 
6,4,3711, 20 
6,4,3719, 28 
6,4,3720, 6 
6,4,3721, 38 
6,4,3728, 6 
6,4,3729, 30 
6,4,3731, 5 
6,4,3735, 3 
6,4,3739, 28 
6,4,3742, 2 
6,4,3748, 43 
6,4,3750, 40 
6,4,3753, 15 
6,4,3760, 12 
6,4,3766, 34 
6,4,3772, 7 
6,4,3781, 4 
6,4,3783, 3 
6,4,3788, 7 
6,4,3790, 3 
6,4,3802, 11 
6,4,3803, 52 
6,4,3804, 25 
6,4,3805, 1 
6,4,3810, 67 
6,4,3811, 3 
6,4,3812, 26 
6,4,3820, 6 
6,4,3825, 48 
6,4,3830, 45 
6,4,3840, 17 
6,4,3841, 23 
6,4,3844, 10 
6,4,3848, 16 
6,4,3849, 6 
6,4,3850, 39 
6,4,3853, 12 
6,4,3854, 8 
6,4,3855, 23 
6,4,3864, 33 
6,4,3870, 54 
6,4,3880, 26 
6,4,3882, 3 
6,4,3890, 40 
6,4,3891, 28 
6,4,3893, 8 
6,4,3895, 11 
6,4,3914, 8 
6,4,3936, 1 
6,4,3940, 9 
6,4,3946, 1 
6,4,3947, 8 
6,4,3948, 11 
6,4,3949, 2 
6,4,3950, 5 
6,4,3961, 8 
6,4,3962, 14 
6,4,3965, 3 
6,4,3967, 61 
6,4,4110, 57 
6,4,4123, 2 
6,4,4127, 1 
6,4,4130, 79 
6,4,4134, 12 
6,4,4137, 49 
6,4,4146, 7 
6,4,4153, 1 
6,4,4164, 34 
6,4,4168, 4 
6,4,4169, 2 
6,4,4170, 38 
6,4,4173, 5 
6,4,4180, 15 
6,4,4182, 17 
6,4,4187, 30 
6,4,4198, 1 
6,4,4200, 42 
6,4,4208, 15 
6,4,4209, 12 
6,4,4230, 56 
6,4,4233, 26 
6,4,4234, 13 
6,4,4235, 49 
6,4,4237, 55 
6,4,4244, 16 
6,4,4250, 16 
6,4,4260, 30 
6,4,4262, 22 
6,4,4264, 2 
6,4,4265, 5 
6,4,4270, 12 
6,4,4272, 12 
6,4,4274, 15 
6,4,4280, 20 
6,4,4308, 99 
6,4,4331, 9 
6,4,4333, 5 
6,4,4334, 78 
6,4,4335, 46 
6,4,4337, 10 
6,4,4342, 114 
6,4,4372, 41 
6,4,4375, 19 
6,4,4376, 67 
6,4,4380, 62 
6,4,4387, 133 
6,4,4389, 118 
6,4,4400, 7 
6,4,4404, 3 
6,4,4405, 2 
6,4,4406, 11 
6,4,4407, 3 
6,4,4420, 2 
6,4,4432, 7 
6,4,4436, 32 
6,4,4438, 20 
6,4,4440, 86 
6,4,4443, 30 
6,4,4460, 16 
6,4,4462, 29 
6,4,4463, 35 
6,4,4473, 9 
6,4,4480, 75 
6,4,4484, 2 
6,4,4485, 3 
6,4,4513, 8 
6,4,4516, 28 
6,4,4517, 18 
6,4,4519, 29 
6,4,4520, 57 
6,4,4521, 3 
6,4,4525, 33 
6,4,4528, 1 
6,4,4529, 19 
6,4,4532, 9 
6,4,4534, 37 
6,4,4536, 25 
6,4,4540, 33 
6,4,4544, 8 
6,4,4550, 45 
6,4,4560, 74 
6,4,4563, 10 
6,4,4580, 66 
6,4,4588, 5 
6,4,4590, 6 
6,4,4595, 20 
6,4,4596, 41 
6,4,4610, 1 
6,4,4618, 6 
6,4,4619, 5 
6,4,4623, 3 
6,4,4624, 3 
6,4,4625, 2 
6,4,4628, 2 
6,4,4634, 7 
6,4,4639, 8 
6,4,4640, 30 
6,4,4641, 9 
6,4,4642, 1 
6,4,4643, 3 
6,4,4645, 28 
6,4,4646, 45 
6,4,4656, 3 
6,4,4658, 23 
6,4,4706, 3 
6,4,4707, 14 
6,4,4715, 47 
6,4,4720, 28 
6,4,4724, 28 
6,4,4730, 9 
6,4,4735, 26 
6,4,4737, 27 
6,4,4741, 2 
6,4,4742, 3 
6,4,4745, 48 
6,4,4747, 18 
6,4,4748, 21 
6,4,4754, 5 
6,4,4755, 3 
6,4,4760, 37 
6,4,4766, 2 
6,4,4768, 12 
6,4,4770, 14 
6,4,4780, 5 
6,4,4790, 32 
6,4,4810, 4 
6,4,4812, 6 
6,4,4817, 6 
6,4,4818, 10 
6,4,4820, 46 
6,4,4821, 15 
6,4,4827, 4 
6,4,4828, 5 
6,4,4830, 2 
6,4,4832, 1 
6,4,4834, 2 
6,4,4848, 11 
6,4,4849, 40 
6,4,4865, 31 
6,4,4868, 3 
6,4,4869, 12 
6,4,4885, 41 
6,4,4886, 60 
6,4,4887, 14 
6,4,4900, 17 
6,4,4903, 13 
6,4,4904, 1 
6,4,4905, 17 
6,4,4934, 5 
6,4,4950, 8 
6,4,4956, 2 
6,4,4957, 7 
6,4,4980, 23 
6,4,4985, 28 
6,4,4990, 9 
6,4,4993, 16 
6,4,5211, 19 
6,4,5283, 6 
6,4,5284, 1 
6,4,5384, 1 
6,4,5394, 3 
6,4,5397, 2 
6,4,5411, 1 
6,4,5412, 12 
6,4,5413, 14 
6,4,5414, 21 
6,4,5419, 78 
6,4,5427, 9 
6,4,5428, 5 
6,4,5430, 29 
6,4,5437, 10 
6,4,5440, 5 
6,4,5459, 6 
6,4,5463, 31 
6,4,5470, 17 
6,4,5474, 2 
6,4,5475, 5 
6,4,5476, 11 
6,4,5498, 4 
6,4,5499, 14 
6,4,5514, 16 
6,4,5518, 4 
6,4,5545, 2 
6,4,5546, 12 
6,4,5547, 3 
6,4,5550, 67 
6,4,5551, 3 
6,4,5554, 30 
6,4,5555, 7 
6,4,5560, 51 
6,4,5561, 28 
6,4,5563, 25 
6,4,5565, 25 
6,4,5566, 12 
6,4,5567, 40 
6,4,5568, 25 
6,4,5570, 65 
6,4,5574, 94 
6,4,5576, 55 
6,4,5578, 48 
6,4,5580, 34 
6,4,5582, 26 
6,4,5583, 92 
6,4,5584, 26 
6,4,5585, 57 
6,4,5590, 140 
6,4,5593, 18 
6,4,5596, 3 
6,4,5598, 3 
6,4,5600, 77 
6,4,5610, 85 
6,4,5612, 17 
6,4,5614, 3 
6,4,5620, 42 
6,4,5626, 9 
6,4,5627, 25 
6,4,5628, 14 
6,4,5630, 26 
6,4,5636, 13 
6,4,5640, 43 
6,4,5643, 16 
6,4,5646, 4 
6,4,5647, 8 
6,4,5650, 12 
6,4,5652, 9 
6,4,5680, 8 
6,4,5683, 5 
6,4,5685, 12 
6,4,5687, 4 
6,4,5693, 4 
6,4,5694, 5 
6,4,5706, 46 
6,4,5707, 16 
6,4,5708, 114 
6,4,5709, 40 
6,4,5710, 57 
6,4,5713, 83 
6,4,5722, 11 
6,4,5723, 6 
6,4,5725, 3 
6,4,5727, 10 
6,4,5728, 25 
6,4,5729, 13 
6,4,5730, 49 
6,4,5734, 10 
6,4,5736, 44 
6,4,5743, 7 
6,4,5745, 32 
6,4,5746, 5 
6,4,5747, 5 
6,4,5750, 28 
6,4,5760, 17 
6,4,5763, 21 
6,4,5770, 2 
6,4,5773, 35 
6,4,5776, 42 
6,4,5777, 34 
6,4,5778, 39 
6,4,5780, 15 
6,4,5781, 19 
6,4,5783, 12 
6,4,5784, 6 
6,4,5785, 3 
6,4,5947, 3 
6,4,5960, 18 
6,4,5961, 45 
6,4,5962, 31 
6,4,5966, 19 
6,4,5970, 3 
6,4,5977, 14 
6,4,5978, 1 
6,4,5981, 13 
6,4,5983, 6 
6,4,5984, 6 
6,4,5986, 13 
6,4,5993, 25 
6,4,5994, 6 
6,4,6006, 1 
6,4,6007, 1 
6,4,6013, 3 
6,4,6057, 2 
6,4,6060, 15 
6,4,6063, 12 
6,4,6064, 1 
6,4,6082, 2 
6,4,6083, 4 
6,4,6084, 5 
6,4,6087, 6 
6,4,6089, 7 
6,4,6092, 1 
6,4,6100, 2 
6,4,6104, 4 
6,4,6106, 5 
6,4,6110, 23 
6,4,6120, 30 
6,4,6133, 19 
6,4,6140, 22 
6,4,6141, 15 
6,4,6142, 12 
6,4,6143, 16 
6,4,6144, 6 
6,4,6146, 11 
6,4,6149, 3 
6,4,6152, 3 
6,4,6156, 54 
6,4,6160, 7 
6,4,6165, 44 
6,4,6170, 13 
6,4,6174, 6 
6,4,6183, 1 
6,4,6184, 3 
6,4,6190, 18 
6,4,6196, 8 
6,4,6200, 47 
6,4,6210, 53 
6,4,6212, 12 
6,4,6214, 9 
6,4,6215, 28 
6,4,6216, 3 
6,4,6218, 53 
6,4,6220, 34 
6,4,6230, 29 
6,4,6240, 32 
6,4,6250, 24 
6,4,6260, 20 
6,4,6264, 4 
6,4,6265, 13 
6,4,6270, 5 
6,4,6280, 3 
6,4,6286, 1 
6,4,6290, 20 
6,4,6292, 1 
6,4,6293, 13 
6,4,6294, 4 
6,4,6296, 1 
6,4,6297, 2 
6,4,6300, 32 
6,4,6310, 3 
6,4,6315, 14 
6,4,6320, 39 
6,4,6330, 7 
6,4,6350, 21 
6,4,6360, 18 
6,4,6363, 3 
6,4,6364, 22 
6,4,6386, 10 
6,4,6387, 6 
6,4,6390, 26 
6,4,6408, 19 
6,4,6418, 5 
6,4,6423, 2 
6,4,6430, 16 
6,4,6433, 21 
6,4,6440, 57 
6,4,6443, 20 
6,4,6444, 41 
6,4,6453, 23 
6,4,6456, 20 
6,4,6460, 27 
6,4,6462, 1 
6,4,6470, 16 
6,4,6472, 8 
6,4,6475, 24 
6,4,6480, 29 
6,4,6490, 45 
6,4,6493, 19 
6,4,6494, 7 
6,4,6508, 1 
6,4,6509, 1 
6,4,6512, 1 
6,4,6514, 1 
6,4,6516, 1 
6,4,6521, 2 
6,4,6522, 2 
6,4,6523, 2 
6,4,6524, 7 
6,4,6525, 2 
6,4,6530, 34 
6,4,6531, 70 
6,4,6532, 21 
6,4,6533, 2 
6,4,6570, 41 
6,4,6590, 18 
6,4,6600, 10 
6,4,6610, 23 
6,4,6611, 2 
6,4,6612, 30 
6,4,6613, 20 
6,4,6620, 26 
6,4,6622, 17 
6,4,6628, 23 
6,4,6629, 12 
6,4,6630, 39 
6,4,6631, 62 
6,4,6633, 31 
6,4,6636, 8 
6,4,6637, 10 
6,4,6638, 12 
6,4,6639, 17 
6,4,6640, 31 
6,4,6642, 2 
6,4,6643, 11 
6,4,6644, 14 
6,4,6645, 13 
6,4,6650, 55 
6,4,6652, 14 
6,4,6653, 17 
6,4,6655, 15 
6,4,6657, 73 
6,4,6658, 47 
6,4,6670, 39 
6,4,6674, 20 
6,4,6680, 24 
6,4,6683, 15 
6,4,6686, 12 
6,4,6687, 17 
6,4,6690, 35 
6,4,6693, 7 
6,4,6694, 13 
6,4,6697, 17 
6,4,6698, 10 
6,4,6699, 9 
6,4,6710, 10 
6,4,6711, 12 
6,4,6713, 2 
6,4,6715, 4 
6,4,6716, 2 
6,4,6717, 3 
6,4,6719, 2 
6,4,6723, 16 
6,4,6727, 25 
6,4,6729, 6 
6,4,6730, 24 
6,4,6734, 9 
6,4,6737, 9 
6,4,6740, 8 
6,4,6750, 29 
6,4,6763, 63 
6,4,6770, 22 
6,4,6773, 44 
6,4,6774, 93 
6,4,6776, 42 
6,4,6777, 22 
6,4,6778, 11 
6,4,6779, 3 
6,4,6783, 62 
6,4,6788, 37 
6,4,6789, 29 
6,4,6791, 17 
6,4,6793, 29 
6,4,6795, 36 
6,4,6796, 26 
6,4,6797, 32 
6,4,6798, 24 
6,4,6799, 28 
6,4,6800, 8 
6,4,6809, 9 
6,4,6810, 1 
6,4,6811, 28 
6,4,6812, 11 
6,4,6813, 8 
6,4,6814, 10 
6,4,6815, 23 
6,4,6817, 113 
6,4,6818, 25 
6,4,6819, 48 
6,4,6823, 164 
6,4,6826, 104 
6,4,6827, 51 
6,4,6828, 6 
6,4,6829, 55 
6,4,6843, 99 
6,4,6847, 88 
6,4,6848, 44 
6,4,6854, 18 
6,4,6856, 49 
6,4,6857, 64 
6,4,6858, 16 
6,4,6859, 19 
6,4,6863, 47 
6,4,6868, 33 
6,4,6869, 39 
6,4,6870, 3 
6,4,6871, 30 
6,4,6872, 22 
6,4,6873, 40 
6,4,6875, 6 
6,4,6876, 20 
6,4,6877, 17 
6,4,6878, 25 
6,4,6879, 4 
6,4,6884, 3 
6,4,6885, 9 
6,4,6887, 77 
6,4,6888, 31 
6,4,6893, 104 
6,4,6894, 12 
6,4,6895, 13 
6,4,6896, 20 
6,4,6899, 41 
6,4,6900, 6 
6,4,6905, 3 
6,4,6906, 7 
6,4,6907, 1 
6,4,6908, 8 
6,4,6910, 24 
6,4,6912, 1 
6,4,6913, 8 
6,4,6914, 2 
6,4,6915, 3 
6,4,6916, 1 
6,4,6919, 10 
6,4,6924, 14 
6,4,6926, 3 
6,4,6927, 1 
6,4,6928, 2 
6,4,6940, 52 
6,4,6942, 7 
6,4,6944, 15 
6,4,6947, 22 
6,4,6953, 19 
6,4,6957, 5 
6,4,6958, 17 
6,4,6963, 33 
6,4,6964, 5 
6,4,6966, 18 
6,4,6967, 15 
6,4,6968, 18 
6,4,6969, 9 
6,4,6973, 49 
6,4,6975, 5 
6,4,6977, 58 
6,4,6978, 54 
6,4,6980, 27 
6,4,6982, 34 
6,4,6983, 24 
6,4,6984, 7 
6,4,6985, 13 
6,4,6986, 2 
6,4,6987, 1 
6,4,6993, 1 
6,4,6994, 4 
6,4,6995, 12 
6,4,6996, 8 
6,4,7020, 7 
6,4,7024, 8 
6,4,7039, 14 
6,4,7057, 14 
6,4,7092, 10 
6,4,7100, 109 
6,4,7105, 73 
6,4,7112, 14 
6,4,7113, 13 
6,4,7120, 69 
6,4,7125, 32 
6,4,7130, 46 
6,4,7140, 41 
6,4,7150, 2 
6,4,7152, 1 
6,4,7160, 49 
6,4,7165, 26 
6,4,7166, 2 
6,4,7167, 21 
6,4,7168, 16 
6,4,7170, 139 
6,4,7176, 8 
6,4,7177, 4 
6,4,7178, 2 
6,4,7180, 14 
6,4,7190, 7 
6,4,7194, 17 
6,4,7200, 62 
6,4,7203, 28 
6,4,7206, 19 
6,4,7207, 15 
6,4,7212, 26 
6,4,7213, 28 
6,4,7224, 89 
6,4,7228, 20 
6,4,7232, 34 
6,4,7234, 22 
6,4,7236, 26 
6,4,7240, 3 
6,4,7242, 7 
6,4,7243, 5 
6,4,7246, 5 
6,4,7247, 11 
6,4,7250, 10 
6,4,7255, 11 
6,4,7256, 2 
6,4,7257, 34 
6,4,7260, 1 
6,4,7263, 4 
6,4,7266, 3 
6,4,7270, 12 
6,4,7273, 3 
6,4,7288, 143 
6,4,7290, 17 
6,4,7295, 12 
6,4,7298, 48 
6,4,7300, 18 
6,4,7303, 5 
6,4,7310, 9 
6,4,7316, 45 
6,4,7318, 25 
6,4,7320, 127 
6,4,7327, 48 
6,4,7332, 6 
6,4,7334, 35 
6,4,7335, 45 
6,4,7336, 61 
6,4,7340, 119 
6,4,7342, 23 
6,4,7344, 31 
6,4,7345, 27 
6,4,7346, 22 
6,4,7347, 7 
6,4,7350, 29 
6,4,7353, 27 
6,4,7354, 15 
6,4,7357, 48 
6,4,7370, 9 
6,4,7372, 21 
6,4,7374, 42 
6,4,7375, 13 
6,4,7380, 28 
6,4,7383, 30 
6,4,7387, 67 
6,4,7391, 22 
6,4,7392, 42 
6,4,7393, 55 
6,4,7397, 14 
6,4,7398, 13 
6,4,7502, 1 
6,4,7509, 8 
6,4,7510, 105 
6,4,7512, 26 
6,4,7517, 59 
6,4,7519, 21 
6,4,7520, 101 
6,4,7525, 9 
6,4,7530, 36 
6,4,7540, 54 
6,4,7549, 10 
6,4,7550, 30 
6,4,7580, 91 
6,4,7584, 22 
6,4,7590, 36 
6,4,7596, 1 
6,4,7606, 4 
6,4,7607, 15 
6,4,7608, 110 
6,4,7609, 50 
6,4,7620, 95 
6,4,7622, 19 
6,4,7623, 14 
6,4,7624, 32 
6,4,7629, 57 
6,4,7630, 76 
6,4,7632, 20 
6,4,7633, 115 
6,4,7650, 14 
6,4,7654, 25 
6,4,7655, 45 
6,4,7656, 130 
6,4,7657, 56 
6,4,7660, 76 
6,4,7670, 275 
6,4,7690, 45 
6,4,7710, 118 
6,4,7711, 69 
6,4,7715, 13 
6,4,7716, 14 
6,4,7717, 72 
6,4,7718, 104 
6,4,7724, 29 
6,4,7730, 119 
6,4,7732, 74 
6,4,7740, 36 
6,4,7745, 9 
6,4,7746, 2 
6,4,7748, 2 
6,4,7750, 102 
6,4,7760, 175 
6,4,7770, 20 
6,4,7777, 22 
6,4,7790, 32 
6,4,7796, 10 
6,4,7797, 5 
6,4,7800, 4 
6,4,7802, 5 
6,4,7803, 2 
6,4,7804, 7 
6,4,7805, 3 
6,4,7810, 20 
6,4,7817, 1 
6,4,7819, 19 
6,4,7820, 18 
6,4,7822, 9 
6,4,7856, 35 
6,4,7860, 73 
6,4,7863, 102 
6,4,7870, 79 
6,4,7873, 13 
6,4,7876, 7 
6,4,7877, 91 
6,4,7882, 38 
6,4,7884, 33 
6,4,7890, 15 
6,4,7892, 6 
6,4,7893, 3 
6,4,7896, 2 
6,4,7898, 18 
6,4,7900, 51 
6,4,7924, 6 
6,4,7940, 17 
6,4,7944, 22 
6,4,7950, 3 
6,4,7960, 6 
6,4,7970, 58 
6,4,7980, 22 
6,4,7981, 1 
6,4,7982, 24 
6,4,7985, 27 
6,4,7990, 13 
6,4,7993, 2 
6,4,7994, 30 
6,4,8004, 1 
6,4,8016, 9 
6,4,8025, 4 
6,4,8030, 7 
6,4,8050, 27 
6,4,8056, 6 
6,4,8093, 14 
6,4,8095, 2 
6,4,8097, 1 
6,4,8098, 2 
6,4,8100, 29 
6,4,8102, 8 
6,4,8103, 5 
6,4,8110, 30 
6,4,8114, 20 
6,4,8120, 2 
6,4,8130, 3 
6,4,8135, 5 
6,4,8140, 6 
6,4,8145, 4 
6,4,8146, 14 
6,4,8149, 3 
6,4,8150, 9 
6,4,8157, 14 
6,4,8158, 1 
6,4,8170, 11 
6,4,8178, 10 
6,4,8184, 4 
6,4,8185, 7 
6,4,8186, 4 
6,4,8187, 6 
6,4,8188, 3 
6,4,8190, 2 
6,4,8195, 2 
6,4,8196, 1 
6,4,8197, 5 
6,4,8198, 1 
6,4,8206, 1 
6,4,8211, 8 
6,4,8214, 12 
6,4,8215, 21 
6,4,8218, 8 
6,4,8219, 9 
6,4,8220, 3 
6,4,8226, 5 
6,4,8250, 7 
6,4,8252, 15 
6,4,8253, 6 
6,4,8255, 19 
6,4,8260, 12 
6,4,8264, 6 
6,4,8270, 4 
6,4,8275, 1 
6,4,8276, 2 
6,4,8283, 9 
6,4,8285, 1 
6,4,8286, 4 
6,4,8288, 22 
6,4,8289, 22 
6,4,8290, 7 
6,4,8294, 5 
6,4,8300, 3 
6,4,8310, 2 
6,4,8313, 3 
6,4,8314, 6 
6,4,8315, 9 
6,4,8316, 2 
6,4,8317, 3 
6,4,8322, 1 
6,4,8325, 2 
6,4,8340, 4 
6,4,8357, 4 
6,4,8360, 30 
6,4,8370, 44 
6,4,8372, 9 
6,4,8373, 1 
6,4,8380, 1 
6,4,8382, 4 
6,4,8387, 1 
6,4,8400, 3 
6,4,8402, 6 
6,4,8403, 3 
6,4,8404, 29 
6,4,8406, 7 
6,4,8407, 9 
6,4,8408, 1 
6,4,8409, 2 
6,4,8410, 2 
6,4,8412, 17 
6,4,8414, 2 
6,4,8415, 8 
6,4,8416, 26 
6,4,8430, 5 
6,4,8432, 8 
6,4,8445, 24 
6,4,8450, 28 
6,4,8470, 9 
6,4,8475, 12 
6,4,8480, 6 
6,4,8484, 32 
6,4,8485, 25 
6,4,8488, 1 
6,4,8489, 7 
6,4,8514, 2 
6,4,8516, 2 
6,4,8517, 3 
6,4,8519, 4 
6,4,8520, 1 
6,4,8521, 12 
6,4,8522, 4 
6,4,8523, 7 
6,4,8530, 8 
6,4,8533, 1 
6,4,8534, 18 
6,4,8535, 6 
6,4,8540, 34 
6,4,8543, 17 
6,4,8610, 6 
6,4,8611, 2 
6,4,8613, 1 
6,4,8614, 6 
6,4,8615, 53 
6,4,8616, 13 
6,4,8617, 2 
6,4,8618, 2 
6,4,8622, 3 
6,4,8624, 3 
6,4,8626, 3 
6,4,8630, 31 
6,4,8640, 6 
6,4,8642, 3 
6,4,8643, 15 
6,4,8646, 53 
6,4,8647, 20 
6,4,8656, 4 
6,4,8657, 4 
6,4,8658, 47 
6,4,8659, 23 
6,4,8660, 6 
6,4,8661, 1 
6,4,8663, 2 
6,4,8664, 39 
6,4,8665, 4 
6,4,8666, 7 
6,4,8672, 7 
6,4,8680, 1 
6,4,8682, 4 
6,4,8683, 15 
6,4,8684, 15 
6,4,8685, 18 
6,4,8690, 1 
6,4,8692, 2 
6,4,8693, 2 
6,4,8694, 17 
6,4,8695, 25 
6,4,8696, 30 
6,4,8700, 5 
6,4,8704, 11 
6,4,8705, 6 
6,4,8720, 6 
6,4,8723, 1 
6,4,8724, 9 
6,4,8725, 39 
6,4,8730, 4 
6,4,8732, 2 
6,4,8735, 5 
6,4,8742, 1 
6,4,8750, 1 
6,4,8752, 8 
6,4,8754, 1 
6,4,8762, 1 
6,4,8764, 1 
6,4,8766, 7 
6,4,8770, 2 
6,4,8800, 5 
6,4,8802, 2 
6,4,8803, 7 
6,4,8804, 40 
6,4,8813, 24 
6,4,8820, 41 
6,4,8830, 1 
6,4,8842, 1 
6,4,8850, 24 
6,4,8854, 8 
6,4,8860, 17 
6,4,8865, 2 
6,4,8870, 3 
6,4,8890, 62 
6,4,8892, 9 
6,4,8897, 9 
6,4,8900, 2 
6,4,8904, 2 
6,4,8906, 4 
6,4,8907, 6 
6,4,8908, 34 
6,4,8909, 20 
6,4,8920, 124 
6,4,8960, 36 
6,4,8980, 3 
6,4,8982, 2 
6,4,8983, 1 
6,4,8984, 22 
6,4,8986, 41 
6,4,9020, 5 
6,4,9021, 7 
6,4,9023, 5 
6,4,9027, 8 
6,4,9030, 3 
6,4,9040, 8 
6,4,9042, 20 
6,4,9043, 2 
6,4,9045, 7 
6,4,9046, 9 
6,4,9050, 70 
6,4,9055, 17 
6,4,9056, 15 
6,4,9057, 6 
6,4,9060, 18 
6,4,9064, 14 
6,4,9068, 4 
6,4,9103, 10 
6,4,9106, 15 
6,4,9107, 2 
6,4,9108, 1 
6,4,9109, 6 
6,4,9118, 1 
6,4,9130, 6 
6,4,9131, 2 
6,4,9132, 7 
6,4,9136, 4 
6,4,9138, 2 
6,4,9140, 1 
6,4,9143, 4 
6,4,9144, 18 
6,4,9146, 4 
6,4,9147, 8 
6,4,9151, 8 
6,4,9152, 1 
6,4,9153, 8 
6,4,9154, 16 
6,4,9157, 8 
6,4,9158, 6 
6,4,9161, 3 
6,4,9162, 2 
6,4,9194, 2 
6,4,9300, 4 
6,4,9302, 5 
6,4,9303, 17 
6,4,9304, 7 
6,4,9307, 3 
6,4,9309, 11 
6,4,9310, 11 
6,4,9311, 18 
6,4,9321, 31 
6,4,9322, 12 
6,4,9325, 15 
6,4,9334, 22 
6,4,9336, 7 
6,4,9350, 21 
6,4,9357, 14 
6,4,9360, 48 
6,4,9372, 9 
6,4,9373, 2 
6,4,9392, 4 
6,4,9393, 2 
6,4,9395, 1 
6,4,9402, 29 
6,4,9404, 4 
6,4,9415, 6 
6,4,9419, 17 
6,4,9420, 24 
6,4,9423, 3 
6,4,9425, 4 
6,4,9426, 2 
6,4,9430, 3 
6,4,9436, 1 
6,4,9440, 11 
6,4,9443, 7 
6,4,9444, 5 
6,4,9445, 22 
6,4,9446, 3 
6,4,9450, 7 
6,4,9453, 1 
6,4,9454, 5 
6,4,9455, 4 
6,4,9470, 11 
6,4,9475, 61 
6,4,9510, 3 
6,4,9512, 2 
6,4,9513, 3 
6,4,9514, 7 
6,4,9515, 5 
6,4,9516, 8 
6,4,9517, 13 
6,4,9518, 24 
6,4,9519, 2 
6,4,9520, 7 
6,4,9523, 1 
6,4,9525, 3 
6,4,9529, 1 
6,4,9531, 2 
6,4,9533, 3 
6,4,9536, 1 
6,4,9537, 15 
6,4,9538, 6 
6,4,9540, 4 
6,4,9541, 5 
6,4,9545, 7 
6,4,9593, 2 
6,4,9603, 1 
6,4,9620, 1 
6,4,9650, 1 
6,4,9700, 11 
6,4,9710, 8 
6,4,9713, 2 
6,4,9715, 2 
6,4,9716, 4 
6,4,9717, 1 
6,4,9730, 6 
6,4,9732, 2 
6,4,9734, 2 
6,4,9736, 2 
6,4,9737, 2 
6,4,9740, 11 
6,4,9760, 1 
6,4,9782, 1 
6,4,9800, 2 
6,4,9802, 2 
6,4,9804, 7 
6,4,9826, 6 
6,4,9840, 13 
6,4,9841, 18 
6,4,9842, 12 
6,4,9843, 10 
6,4,9844, 5 
6,4,9845, 23 
6,4,9910, 1 
6,4,9911, 5 
6,4,9912, 2 
6,4,9925, 11 
6,4,9926, 2 
6,4,9930, 2 
6,4,9960, 3 
6,4,9980, 2 
15,24,1859, 1 
15,24,2230, 1 
15,24,4748, 1 
15,24,5550, 1 
15,24,5960, 1 
15,24,7650, 1 
15,24,8270, 1 
15,24,8370, 1 
15,24,8735, 1 
15,24,9020, 1 
15,24,9050, 1 
15,24,9144, 1 
15,24,9510, 19 
15,24,9511, 20 
15,24,9512, 11 
15,24,9513, 17 
15,24,9514, 9 
15,24,9515, 20 
15,24,9516, 12 
15,24,9517, 6 
15,24,9518, 5 
15,24,9519, 2 
15,24,9520, 6 
15,24,9522, 3 
15,24,9523, 1 
15,24,9525, 1 
15,24,9527, 1 
15,24,9528, 1 
15,24,9531, 3 
15,24,9532, 1 
15,24,9536, 3 
15,24,9537, 3 
15,24,9538, 2 
15,24,9540, 3 
15,24,9545, 2 
15,24,9550, 9 
15,24,9552, 1 
15,24,9582, 3 
15,24,9585, 1 
15,24,9590, 11 
15,24,9593, 9 
15,24,9600, 151 
15,24,9601, 12 
15,24,9602, 5 
15,24,9603, 15 
