avis,Frekvens,postnummer, antall
63,24,5142,  1 
63,24,5148,  1 
63,24,5161,  2 
63,24,5164,  1 
63,24,5170,  1 
63,24,5173,  1 
63,24,5200,  1 
63,24,5221,  1 
63,24,5224,  2 
63,24,5226,  1 
63,24,5237,  1 
63,24,5243,  1 
63,24,5244,  2 
63,24,5252,  2 
63,24,5253,  2 
63,24,5261,  1 
63,24,5268,  1 
63,24,5281,  1 
63,24,5300,  1 
63,24,5305,  1 
63,24,5306,  1 
63,24,5360,  1 
63,24,5410,  1 
63,24,5450,  1 
63,24,5460,  1 
63,24,5700,  1 
63,24,5704,  4 
63,24,5705,  1 
63,24,5721,  1 
63,24,5741,  4 
63,24,5742,  3 
63,24,5835,  1 
63,24,5913,  1 
63,24,6011,  1 
63,24,6040,  1 
63,24,6103,  2 
63,24,6153,  1 
63,24,6781,  1 
63,24,6782,  1 
63,24,6801,  2 
63,24,6802,  2 
63,24,6821,  1 
63,24,6851,  16 
63,24,6852,  11 
63,24,6853,  2 
63,24,6855,  2 
63,24,6861,  4 
63,24,6866,  6 
63,24,6881,  1 
63,24,6882,  13 
63,24,6886,  5 
63,24,6891,  4 
63,24,6898,  2 
63,24,6991,  1 
63,24,7045,  1 
63,24,7070,  1 
63,24,8607,  1 
19,4,121,  1 
19,4,214,  1 
19,4,287,  1 
19,4,355,  1 
19,4,568,  1 
19,4,586,  1 
19,4,590,  1 
19,4,655,  1 
19,4,658,  1 
19,4,891,  1 
19,4,981,  1 
19,4,983,  1 
19,4,1165,  1 
19,4,1169,  1 
19,4,1185,  1 
19,4,1263,  1 
19,4,1362,  1 
19,4,1387,  1 
19,4,1390,  1 
19,4,1435,  1 
19,4,1470,  1 
19,4,1515,  1 
19,4,1545,  1 
19,4,2204,  1 
19,4,3016,  1 
19,4,3115,  1 
19,4,3117,  1 
19,4,3142,  1 
19,4,3212,  1 
19,4,3257,  1 
19,4,3747,  1 
19,4,3931,  1 
19,4,4016,  2 
19,4,4045,  1 
19,4,4150,  1 
19,4,4328,  1 
19,4,4346,  1 
19,4,5006,  1 
19,4,5007,  1 
19,4,5009,  1 
19,4,5012,  1 
19,4,5016,  1 
19,4,5019,  1 
19,4,5020,  1 
19,4,5021,  3 
19,4,5039,  3 
19,4,5055,  1 
19,4,5058,  1 
19,4,5098,  1 
19,4,5101,  1 
19,4,5115,  1 
19,4,5118,  1 
19,4,5141,  1 
19,4,5145,  2 
19,4,5148,  1 
19,4,5151,  1 
19,4,5155,  1 
19,4,5172,  1 
19,4,5174,  1 
19,4,5200,  2 
19,4,5231,  2 
19,4,5264,  1 
19,4,5268,  1 
19,4,5282,  1 
19,4,5299,  1 
19,4,5302,  1 
19,4,5363,  1 
19,4,5450,  1 
19,4,5641,  1 
19,4,5888,  1 
19,4,5918,  1 
19,4,5937,  1 
19,4,5955,  1 
19,4,5957,  1 
19,4,6037,  1 
19,4,6394,  1 
19,4,6415,  1 
19,4,6419,  1 
19,4,6701,  3 
19,4,6721,  11 
19,4,6728,  1 
19,4,6771,  1 
19,4,6781,  1 
19,4,6801,  3 
19,4,6802,  3 
19,4,6807,  2 
19,4,6821,  1 
19,4,6901,  24 
19,4,6902,  3 
19,4,6903,  3 
19,4,6941,  2 
19,4,6988,  1 
19,4,7031,  1 
19,4,7049,  1 
19,4,7227,  1 
19,4,8539,  1 
19,4,8607,  1 
19,4,9049,  1 
19,4,SE,  1 
46,36,121,  1 
46,36,214,  1 
46,36,264,  1 
46,36,754,  1 
46,36,1068,  1 
46,36,1152,  1 
46,36,1400,  1 
46,36,1410,  1 
46,36,1470,  1 
46,36,1601,  1 
46,36,2003,  1 
46,36,3412,  1 
46,36,3736,  1 
46,36,4323,  1 
46,36,5006,  1 
46,36,5007,  1 
46,36,5008,  1 
46,36,5009,  1 
46,36,5014,  1 
46,36,5015,  1 
46,36,5019,  1 
46,36,5020,  2 
46,36,5021,  2 
46,36,5033,  1 
46,36,5035,  3 
46,36,5039,  1 
46,36,5053,  1 
46,36,5063,  1 
46,36,5073,  1 
46,36,5089,  1 
46,36,5094,  1 
46,36,5096,  2 
46,36,5097,  1 
46,36,5101,  1 
46,36,5108,  2 
46,36,5109,  2 
46,36,5115,  3 
46,36,5118,  4 
46,36,5119,  2 
46,36,5122,  3 
46,36,5130,  1 
46,36,5132,  1 
46,36,5135,  1 
46,36,5136,  3 
46,36,5143,  2 
46,36,5145,  2 
46,36,5146,  1 
46,36,5148,  1 
46,36,5151,  1 
46,36,5152,  1 
46,36,5153,  2 
46,36,5160,  1 
46,36,5162,  1 
46,36,5172,  1 
46,36,5174,  1 
46,36,5177,  1 
46,36,5178,  2 
46,36,5183,  1 
46,36,5212,  1 
46,36,5221,  1 
46,36,5223,  1 
46,36,5227,  2 
46,36,5236,  2 
46,36,5237,  1 
46,36,5258,  2 
46,36,5260,  1 
46,36,5262,  1 
46,36,5281,  1 
46,36,5301,  1 
46,36,5307,  1 
46,36,5308,  1 
46,36,5329,  1 
46,36,5353,  1 
46,36,5357,  1 
46,36,5460,  1 
46,36,5700,  1 
46,36,5705,  1 
46,36,5732,  1 
46,36,5751,  1 
46,36,5811,  1 
46,36,5852,  1 
46,36,5867,  1 
46,36,5888,  1 
46,36,5902,  4 
46,36,5906,  2 
46,36,5911,  84 
46,36,5912,  65 
46,36,5913,  39 
46,36,5914,  172 
46,36,5915,  47 
46,36,5916,  32 
46,36,5917,  51 
46,36,5918,  242 
46,36,5919,  14 
46,36,5931,  2 
46,36,5936,  127 
46,36,5937,  39 
46,36,5938,  53 
46,36,5939,  28 
46,36,5943,  66 
46,36,5953,  32 
46,36,5955,  63 
46,36,5956,  13 
46,36,5957,  15 
46,36,5963,  1 
46,36,6018,  1 
46,36,8607,  1 
30,3,107,  1 
30,3,121,  1 
30,3,214,  1 
30,3,487,  1 
30,3,1470,  1 
30,3,1616,  1 
30,3,4001,  1 
30,3,4002,  2 
30,3,4005,  1 
30,3,4009,  1 
30,3,4022,  1 
30,3,4052,  1 
30,3,4070,  1 
30,3,4275,  42 
30,3,4276,  99 
30,3,4295,  1 
30,3,4297,  3 
30,3,4299,  2 
30,3,4313,  1 
30,3,5007,  1 
30,3,5020,  1 
30,3,5021,  2 
30,3,5337,  1 
30,3,5402,  1 
30,3,5410,  8 
30,3,5415,  3 
30,3,5416,  8 
30,3,5417,  11 
30,3,5444,  2 
30,3,5451,  6 
30,3,5452,  3 
30,3,5453,  2 
30,3,5454,  5 
30,3,5455,  2 
30,3,5457,  2 
30,3,5458,  1 
30,3,5460,  5 
30,3,5462,  2 
30,3,5464,  1 
30,3,5472,  1 
30,3,5501,  7 
30,3,5513,  2 
30,3,5515,  102 
30,3,5516,  49 
30,3,5517,  92 
30,3,5519,  98 
30,3,5521,  78 
30,3,5522,  84 
30,3,5523,  86 
30,3,5525,  92 
30,3,5527,  39 
30,3,5528,  67 
30,3,5529,  74 
30,3,5531,  59 
30,3,5532,  138 
30,3,5533,  24 
30,3,5534,  19 
30,3,5535,  102 
30,3,5536,  3 
30,3,5537,  94 
30,3,5538,  92 
30,3,5541,  44 
30,3,5542,  159 
30,3,5549,  4 
30,3,5556,  2 
30,3,5559,  2 
30,3,5562,  4 
30,3,5575,  2 
30,3,5588,  3 
30,3,5589,  1 
30,3,5591,  2 
30,3,5690,  1 
30,3,5787,  1 
30,3,6016,  1 
30,3,8607,  1 
39,25,119,  1 
39,25,121,  1 
39,25,172,  1 
39,25,214,  1 
39,25,455,  1 
39,25,478,  1 
39,25,574,  1 
39,25,594,  1 
39,25,659,  1 
39,25,661,  1 
39,25,672,  1 
39,25,860,  1 
39,25,1054,  1 
39,25,1178,  1 
39,25,1254,  1 
39,25,1410,  2 
39,25,1425,  1 
39,25,1465,  1 
39,25,1470,  1 
39,25,1621,  1 
39,25,2005,  1 
39,25,2053,  1 
39,25,3015,  1 
39,25,3041,  1 
39,25,3230,  1 
39,25,3617,  1 
39,25,4010,  1 
39,25,4021,  1 
39,25,4022,  1 
39,25,4027,  1 
39,25,4028,  2 
39,25,4029,  1 
39,25,4041,  1 
39,25,4047,  1 
39,25,4055,  1 
39,25,4121,  1 
39,25,4201,  1 
39,25,4313,  1 
39,25,4316,  1 
39,25,4322,  2 
39,25,4326,  2 
39,25,4328,  1 
39,25,4329,  1 
39,25,4344,  1 
39,25,4614,  1 
39,25,4622,  1 
39,25,4631,  1 
39,25,5004,  1 
39,25,5007,  1 
39,25,5009,  2 
39,25,5015,  1 
39,25,5018,  1 
39,25,5019,  1 
39,25,5020,  2 
39,25,5021,  1 
39,25,5032,  1 
39,25,5042,  1 
39,25,5053,  1 
39,25,5056,  1 
39,25,5096,  1 
39,25,5099,  1 
39,25,5116,  2 
39,25,5132,  1 
39,25,5134,  1 
39,25,5141,  1 
39,25,5144,  1 
39,25,5154,  1 
39,25,5155,  2 
39,25,5170,  1 
39,25,5172,  1 
39,25,5179,  2 
39,25,5212,  1 
39,25,5221,  1 
39,25,5225,  1 
39,25,5229,  1 
39,25,5232,  1 
39,25,5235,  1 
39,25,5237,  1 
39,25,5238,  1 
39,25,5239,  1 
39,25,5244,  1 
39,25,5260,  1 
39,25,5281,  1 
39,25,5302,  1 
39,25,5334,  1 
39,25,5353,  1 
39,25,5355,  1 
39,25,5401,  1 
39,25,5402,  1 
39,25,5407,  1 
39,25,5415,  1 
39,25,5416,  1 
39,25,5417,  3 
39,25,5450,  155 
39,25,5451,  97 
39,25,5452,  65 
39,25,5453,  34 
39,25,5454,  76 
39,25,5455,  55 
39,25,5457,  43 
39,25,5458,  9 
39,25,5460,  261 
39,25,5462,  63 
39,25,5464,  61 
39,25,5465,  3 
39,25,5472,  34 
39,25,5480,  16 
39,25,5484,  7 
39,25,5486,  9 
39,25,5515,  1 
39,25,5516,  1 
39,25,5517,  1 
39,25,5522,  1 
39,25,5525,  1 
39,25,5528,  1 
39,25,5532,  1 
39,25,5538,  1 
39,25,5635,  10 
39,25,5637,  13 
39,25,5700,  2 
39,25,5892,  1 
39,25,7046,  1 
39,25,7047,  1 
39,25,7055,  2 
39,25,7080,  1 
39,25,8607,  1 
39,25,9405,  1 
6,235,26,  3 
6,235,28,  1 
6,235,51,  1 
6,235,104,  1 
6,235,107,  1 
6,235,111,  1 
6,235,118,  1 
6,235,123,  2 
6,235,135,  4 
6,235,152,  1 
6,235,153,  2 
6,235,154,  1 
6,235,155,  1 
6,235,157,  1 
6,235,158,  1 
6,235,165,  3 
6,235,169,  1 
6,235,170,  3 
6,235,171,  1 
6,235,172,  1 
6,235,173,  2 
6,235,174,  2 
6,235,175,  1 
6,235,176,  2 
6,235,177,  1 
6,235,179,  1 
6,235,180,  3 
6,235,182,  1 
6,235,187,  2 
6,235,190,  3 
6,235,191,  6 
6,235,192,  2 
6,235,195,  1 
6,235,196,  1 
6,235,198,  1 
6,235,213,  2 
6,235,214,  2 
6,235,252,  1 
6,235,256,  1 
6,235,257,  4 
6,235,258,  2 
6,235,259,  1 
6,235,260,  2 
6,235,264,  1 
6,235,267,  4 
6,235,270,  2 
6,235,273,  3 
6,235,274,  1 
6,235,276,  1 
6,235,278,  1 
6,235,279,  2 
6,235,280,  5 
6,235,281,  2 
6,235,282,  1 
6,235,283,  2 
6,235,284,  2 
6,235,287,  6 
6,235,350,  1 
6,235,354,  2 
6,235,355,  2 
6,235,357,  2 
6,235,358,  1 
6,235,360,  1 
6,235,363,  3 
6,235,364,  2 
6,235,368,  1 
6,235,369,  2 
6,235,370,  1 
6,235,371,  1 
6,235,372,  1 
6,235,373,  5 
6,235,374,  5 
6,235,375,  1 
6,235,376,  4 
6,235,377,  7 
6,235,379,  3 
6,235,380,  1 
6,235,381,  1 
6,235,382,  1 
6,235,383,  2 
6,235,458,  1 
6,235,464,  1 
6,235,467,  4 
6,235,468,  1 
6,235,470,  1 
6,235,472,  1 
6,235,480,  1 
6,235,481,  3 
6,235,483,  1 
6,235,485,  1 
6,235,487,  1 
6,235,488,  2 
6,235,489,  2 
6,235,490,  2 
6,235,492,  2 
6,235,493,  1 
6,235,495,  3 
6,235,496,  2 
6,235,507,  2 
6,235,551,  2 
6,235,552,  1 
6,235,553,  1 
6,235,554,  3 
6,235,556,  1 
6,235,557,  1 
6,235,558,  1 
6,235,561,  1 
6,235,563,  1 
6,235,564,  1 
6,235,565,  1 
6,235,567,  3 
6,235,570,  1 
6,235,571,  2 
6,235,572,  1 
6,235,573,  1 
6,235,575,  2 
6,235,576,  4 
6,235,577,  1 
6,235,578,  1 
6,235,579,  2 
6,235,580,  2 
6,235,581,  1 
6,235,585,  8 
6,235,586,  1 
6,235,587,  1 
6,235,588,  2 
6,235,590,  1 
6,235,591,  1 
6,235,592,  3 
6,235,596,  1 
6,235,598,  2 
6,235,614,  2 
6,235,624,  1 
6,235,654,  2 
6,235,655,  3 
6,235,659,  2 
6,235,660,  1 
6,235,661,  4 
6,235,662,  1 
6,235,663,  5 
6,235,667,  4 
6,235,669,  1 
6,235,670,  1 
6,235,671,  2 
6,235,672,  2 
6,235,673,  2 
6,235,674,  1 
6,235,675,  1 
6,235,678,  1 
6,235,679,  2 
6,235,680,  2 
6,235,681,  1 
6,235,682,  3 
6,235,683,  2 
6,235,684,  1 
6,235,685,  1 
6,235,687,  2 
6,235,688,  1 
6,235,690,  1 
6,235,692,  1 
6,235,693,  1 
6,235,694,  1 
6,235,751,  2 
6,235,752,  1 
6,235,753,  2 
6,235,757,  2 
6,235,758,  17 
6,235,759,  1 
6,235,760,  2 
6,235,763,  1 
6,235,764,  1 
6,235,765,  1 
6,235,766,  3 
6,235,768,  1 
6,235,771,  1 
6,235,772,  1 
6,235,773,  1 
6,235,774,  1 
6,235,775,  5 
6,235,776,  1 
6,235,777,  2 
6,235,778,  1 
6,235,782,  1 
6,235,783,  1 
6,235,785,  1 
6,235,791,  1 
6,235,801,  1 
6,235,851,  2 
6,235,852,  2 
6,235,854,  3 
6,235,860,  1 
6,235,870,  2 
6,235,871,  1 
6,235,873,  4 
6,235,874,  1 
6,235,875,  1 
6,235,876,  3 
6,235,882,  1 
6,235,884,  4 
6,235,890,  12 
6,235,891,  5 
6,235,902,  1 
6,235,951,  1 
6,235,952,  1 
6,235,955,  1 
6,235,959,  1 
6,235,960,  2 
6,235,963,  1 
6,235,968,  1 
6,235,980,  2 
6,235,981,  1 
6,235,987,  1 
6,235,1052,  1 
6,235,1053,  1 
6,235,1061,  3 
6,235,1071,  1 
6,235,1081,  2 
6,235,1086,  1 
6,235,1087,  1 
6,235,1153,  1 
6,235,1156,  2 
6,235,1157,  2 
6,235,1161,  2 
6,235,1162,  2 
6,235,1163,  3 
6,235,1165,  1 
6,235,1166,  4 
6,235,1168,  2 
6,235,1169,  4 
6,235,1177,  2 
6,235,1178,  4 
6,235,1179,  2 
6,235,1181,  2 
6,235,1182,  4 
6,235,1185,  1 
6,235,1187,  1 
6,235,1259,  1 
6,235,1270,  1 
6,235,1279,  5 
6,235,1281,  2 
6,235,1283,  1 
6,235,1284,  3 
6,235,1285,  2 
6,235,1295,  1 
6,235,1304,  1 
6,235,1309,  1 
6,235,1330,  2 
6,235,1336,  1 
6,235,1337,  4 
6,235,1338,  3 
6,235,1339,  11 
6,235,1340,  16 
6,235,1341,  17 
6,235,1344,  6 
6,235,1346,  6 
6,235,1348,  5 
6,235,1349,  11 
6,235,1352,  9 
6,235,1353,  7 
6,235,1354,  3 
6,235,1356,  6 
6,235,1357,  6 
6,235,1358,  10 
6,235,1359,  7 
6,235,1361,  4 
6,235,1362,  3 
6,235,1363,  12 
6,235,1364,  1 
6,235,1365,  1 
6,235,1366,  3 
6,235,1367,  4 
6,235,1368,  2 
6,235,1369,  4 
6,235,1378,  1 
6,235,1383,  9 
6,235,1384,  15 
6,235,1385,  9 
6,235,1386,  5 
6,235,1387,  5 
6,235,1388,  2 
6,235,1390,  5 
6,235,1391,  2 
6,235,1392,  8 
6,235,1394,  9 
6,235,1395,  13 
6,235,1396,  5 
6,235,1397,  4 
6,235,1400,  38 
6,235,1402,  4 
6,235,1404,  6 
6,235,1405,  18 
6,235,1406,  8 
6,235,1407,  31 
6,235,1410,  8 
6,235,1412,  3 
6,235,1413,  2 
6,235,1414,  1 
6,235,1415,  4 
6,235,1420,  4 
6,235,1423,  9 
6,235,1424,  10 
6,235,1425,  19 
6,235,1429,  2 
6,235,1430,  85 
6,235,1431,  1 
6,235,1432,  1 
6,235,1433,  56 
6,235,1434,  16 
6,235,1435,  52 
6,235,1440,  3 
6,235,1443,  7 
6,235,1444,  2 
6,235,1445,  2 
6,235,1446,  2 
6,235,1447,  2 
6,235,1448,  4 
6,235,1449,  62 
6,235,1450,  2 
6,235,1452,  4 
6,235,1453,  2 
6,235,1454,  11 
6,235,1455,  28 
6,235,1456,  2 
6,235,1458,  7 
6,235,1459,  23 
6,235,1463,  3 
6,235,1464,  4 
6,235,1465,  1 
6,235,1467,  1 
6,235,1469,  1 
6,235,1470,  4 
6,235,1472,  2 
6,235,1473,  7 
6,235,1476,  7 
6,235,1479,  1 
6,235,1481,  7 
6,235,1482,  26 
6,235,1484,  12 
6,235,1487,  4 
6,235,1511,  3 
6,235,1512,  3 
6,235,1513,  4 
6,235,1515,  4 
6,235,1517,  3 
6,235,1518,  1 
6,235,1519,  8 
6,235,1523,  2 
6,235,1524,  1 
6,235,1525,  9 
6,235,1526,  3 
6,235,1528,  2 
6,235,1529,  3 
6,235,1530,  1 
6,235,1531,  4 
6,235,1532,  2 
6,235,1534,  3 
6,235,1535,  2 
6,235,1538,  4 
6,235,1540,  61 
6,235,1541,  1 
6,235,1542,  13 
6,235,1543,  5 
6,235,1545,  6 
6,235,1553,  12 
6,235,1554,  3 
6,235,1560,  13 
6,235,1596,  2 
6,235,1597,  1 
6,235,1598,  1 
6,235,1605,  3 
6,235,1606,  2 
6,235,1608,  2 
6,235,1613,  5 
6,235,1614,  1 
6,235,1617,  4 
6,235,1619,  1 
6,235,1620,  1 
6,235,1621,  25 
6,235,1624,  3 
6,235,1628,  11 
6,235,1632,  1 
6,235,1636,  2 
6,235,1639,  9 
6,235,1651,  2 
6,235,1653,  3 
6,235,1654,  4 
6,235,1657,  7 
6,235,1658,  5 
6,235,1661,  5 
6,235,1662,  1 
6,235,1663,  4 
6,235,1664,  3 
6,235,1665,  7 
6,235,1666,  2 
6,235,1671,  1 
6,235,1675,  8 
6,235,1676,  5 
6,235,1678,  3 
6,235,1679,  7 
6,235,1706,  2 
6,235,1707,  3 
6,235,1709,  2 
6,235,1710,  9 
6,235,1711,  1 
6,235,1715,  4 
6,235,1718,  11 
6,235,1721,  5 
6,235,1722,  2 
6,235,1723,  3 
6,235,1725,  3 
6,235,1727,  4 
6,235,1738,  6 
6,235,1743,  13 
6,235,1751,  1 
6,235,1753,  1 
6,235,1768,  1 
6,235,1771,  1 
6,235,1776,  3 
6,235,1777,  3 
6,235,1778,  6 
6,235,1779,  4 
6,235,1781,  9 
6,235,1782,  14 
6,235,1784,  4 
6,235,1785,  2 
6,235,1786,  3 
6,235,1801,  1 
6,235,1806,  1 
6,235,1807,  3 
6,235,1808,  5 
6,235,1809,  3 
6,235,1811,  2 
6,235,1812,  3 
6,235,1813,  7 
6,235,1823,  3 
6,235,1830,  6 
6,235,1831,  4 
6,235,1832,  4 
6,235,1861,  1 
6,235,1871,  1 
6,235,1891,  1 
6,235,1914,  30 
6,235,1917,  1 
6,235,1921,  1 
6,235,1929,  50 
6,235,1931,  1 
6,235,1971,  1 
6,235,2001,  1 
6,235,2003,  2 
6,235,2004,  4 
6,235,2005,  3 
6,235,2006,  1 
6,235,2007,  9 
6,235,2010,  4 
6,235,2013,  19 
6,235,2019,  7 
6,235,2021,  1 
6,235,2024,  1 
6,235,2026,  1 
6,235,2033,  11 
6,235,2035,  1 
6,235,2041,  2 
6,235,2050,  18 
6,235,2051,  3 
6,235,2052,  7 
6,235,2053,  8 
6,235,2063,  3 
6,235,2066,  5 
6,235,2068,  4 
6,235,2069,  2 
6,235,2070,  6 
6,235,2081,  1 
6,235,2151,  4 
6,235,2165,  27 
6,235,2207,  1 
6,235,2209,  2 
6,235,2261,  1 
6,235,2271,  1 
6,235,2304,  1 
6,235,2306,  2 
6,235,2315,  15 
6,235,2316,  8 
6,235,2317,  21 
6,235,2318,  13 
6,235,2319,  17 
6,235,2321,  3 
6,235,2341,  2 
6,235,2380,  34 
6,235,2381,  2 
6,235,2382,  5 
6,235,2383,  10 
6,235,2384,  40 
6,235,2401,  1 
6,235,2403,  1 
6,235,2407,  10 
6,235,2408,  7 
6,235,2409,  12 
6,235,2411,  18 
6,235,2414,  7 
6,235,2421,  1 
6,235,2551,  1 
6,235,2601,  3 
6,235,2605,  1 
6,235,2609,  8 
6,235,2613,  5 
6,235,2615,  9 
6,235,2619,  6 
6,235,2639,  1 
6,235,2659,  2 
6,235,2711,  1 
6,235,2715,  1 
6,235,2801,  1 
6,235,2815,  9 
6,235,2816,  12 
6,235,2817,  17 
6,235,2818,  5 
6,235,2820,  15 
6,235,2821,  2 
6,235,2830,  7 
6,235,2835,  4 
6,235,2851,  2 
6,235,2857,  1 
6,235,2882,  3 
6,235,2901,  1 
6,235,3007,  1 
6,235,3011,  2 
6,235,3013,  1 
6,235,3015,  2 
6,235,3016,  3 
6,235,3018,  2 
6,235,3022,  1 
6,235,3024,  2 
6,235,3026,  1 
6,235,3030,  4 
6,235,3032,  4 
6,235,3035,  5 
6,235,3037,  3 
6,235,3038,  2 
6,235,3042,  2 
6,235,3044,  3 
6,235,3045,  1 
6,235,3046,  2 
6,235,3051,  2 
6,235,3053,  5 
6,235,3058,  3 
6,235,3071,  1 
6,235,3084,  1 
6,235,3085,  13 
6,235,3086,  9 
6,235,3092,  19 
6,235,3103,  2 
6,235,3107,  3 
6,235,3112,  1 
6,235,3113,  4 
6,235,3114,  29 
6,235,3115,  1 
6,235,3116,  1 
6,235,3117,  2 
6,235,3118,  7 
6,235,3120,  5 
6,235,3121,  4 
6,235,3122,  3 
6,235,3123,  7 
6,235,3124,  7 
6,235,3126,  1 
6,235,3127,  1 
6,235,3128,  1 
6,235,3132,  7 
6,235,3135,  8 
6,235,3138,  3 
6,235,3142,  2 
6,235,3143,  2 
6,235,3150,  10 
6,235,3151,  1 
6,235,3153,  13 
6,235,3154,  4 
6,235,3162,  1 
6,235,3172,  6 
6,235,3173,  6 
6,235,3182,  2 
6,235,3187,  4 
6,235,3188,  3 
6,235,3191,  1 
6,235,3201,  1 
6,235,3202,  1 
6,235,3208,  2 
6,235,3209,  7 
6,235,3210,  2 
6,235,3211,  1 
6,235,3212,  3 
6,235,3213,  4 
6,235,3214,  5 
6,235,3215,  2 
6,235,3216,  3 
6,235,3218,  1 
6,235,3219,  1 
6,235,3221,  1 
6,235,3222,  4 
6,235,3223,  5 
6,235,3224,  1 
6,235,3225,  5 
6,235,3226,  2 
6,235,3228,  4 
6,235,3229,  3 
6,235,3230,  8 
6,235,3234,  4 
6,235,3236,  2 
6,235,3241,  1 
6,235,3249,  1 
6,235,3256,  3 
6,235,3257,  4 
6,235,3258,  4 
6,235,3259,  1 
6,235,3260,  6 
6,235,3261,  30 
6,235,3263,  2 
6,235,3264,  4 
6,235,3265,  1 
6,235,3274,  2 
6,235,3292,  3 
6,235,3300,  24 
6,235,3321,  3 
6,235,3371,  1 
6,235,3400,  1 
6,235,3409,  5 
6,235,3411,  1 
6,235,3413,  14 
6,235,3426,  7 
6,235,3470,  2 
6,235,3471,  1 
6,235,3472,  2 
6,235,3474,  12 
6,235,3477,  1 
6,235,3478,  1 
6,235,3502,  1 
6,235,3504,  1 
6,235,3510,  9 
6,235,3513,  3 
6,235,3517,  11 
6,235,3518,  16 
6,235,3551,  3 
6,235,3571,  1 
6,235,3581,  3 
6,235,3611,  4 
6,235,3615,  1 
6,235,3617,  2 
6,235,3672,  1 
6,235,3674,  2 
6,235,3679,  2 
6,235,3681,  3 
6,235,3712,  4 
6,235,3713,  12 
6,235,3714,  3 
6,235,3715,  8 
6,235,3716,  5 
6,235,3717,  3 
6,235,3718,  1 
6,235,3722,  1 
6,235,3723,  1 
6,235,3724,  1 
6,235,3725,  2 
6,235,3726,  2 
6,235,3727,  1 
6,235,3730,  2 
6,235,3732,  1 
6,235,3734,  1 
6,235,3736,  2 
6,235,3738,  2 
6,235,3740,  5 
6,235,3743,  2 
6,235,3746,  9 
6,235,3747,  1 
6,235,3800,  5 
6,235,3801,  13 
6,235,3831,  1 
6,235,3884,  1 
6,235,3888,  1 
6,235,3910,  1 
6,235,3911,  1 
6,235,3912,  2 
6,235,3913,  4 
6,235,3917,  1 
6,235,3919,  1 
6,235,3920,  2 
6,235,3921,  1 
6,235,3925,  1 
6,235,3928,  1 
6,235,3929,  1 
6,235,3930,  1 
6,235,3931,  1 
6,235,3933,  2 
6,235,3937,  3 
6,235,3944,  1 
6,235,3960,  6 
6,235,4001,  5 
6,235,4002,  1 
6,235,4005,  2 
6,235,4007,  2 
6,235,4010,  2 
6,235,4011,  1 
6,235,4012,  2 
6,235,4013,  2 
6,235,4014,  1 
6,235,4015,  1 
6,235,4016,  2 
6,235,4017,  2 
6,235,4018,  5 
6,235,4020,  18 
6,235,4021,  9 
6,235,4022,  3 
6,235,4023,  2 
6,235,4024,  2 
6,235,4025,  2 
6,235,4026,  1 
6,235,4027,  13 
6,235,4028,  2 
6,235,4029,  3 
6,235,4031,  2 
6,235,4032,  3 
6,235,4034,  6 
6,235,4041,  6 
6,235,4042,  1 
6,235,4043,  7 
6,235,4044,  4 
6,235,4045,  1 
6,235,4046,  2 
6,235,4047,  10 
6,235,4048,  1 
6,235,4049,  8 
6,235,4050,  8 
6,235,4051,  16 
6,235,4052,  25 
6,235,4053,  33 
6,235,4054,  31 
6,235,4055,  45 
6,235,4056,  14 
6,235,4057,  6 
6,235,4058,  11 
6,235,4068,  3 
6,235,4070,  48 
6,235,4071,  45 
6,235,4072,  14 
6,235,4073,  14 
6,235,4077,  1 
6,235,4083,  2 
6,235,4085,  6 
6,235,4092,  1 
6,235,4097,  1 
6,235,4100,  16 
6,235,4102,  26 
6,235,4103,  12 
6,235,4104,  4 
6,235,4105,  24 
6,235,4119,  1 
6,235,4120,  43 
6,235,4121,  81 
6,235,4126,  1 
6,235,4139,  23 
6,235,4150,  103 
6,235,4152,  5 
6,235,4154,  12 
6,235,4156,  62 
6,235,4158,  10 
6,235,4160,  140 
6,235,4163,  23 
6,235,4167,  5 
6,235,4201,  2 
6,235,4275,  5 
6,235,4276,  6 
6,235,4291,  1 
6,235,4297,  2 
6,235,4299,  2 
6,235,4306,  5 
6,235,4307,  6 
6,235,4309,  9 
6,235,4310,  11 
6,235,4311,  53 
6,235,4312,  82 
6,235,4313,  5 
6,235,4315,  1 
6,235,4316,  3 
6,235,4317,  4 
6,235,4318,  8 
6,235,4319,  4 
6,235,4321,  5 
6,235,4322,  18 
6,235,4323,  13 
6,235,4324,  7 
6,235,4325,  14 
6,235,4326,  5 
6,235,4327,  3 
6,235,4328,  6 
6,235,4329,  1 
6,235,4330,  76 
6,235,4332,  26 
6,235,4336,  6 
6,235,4338,  6 
6,235,4340,  34 
6,235,4341,  51 
6,235,4343,  102 
6,235,4344,  19 
6,235,4345,  10 
6,235,4346,  116 
6,235,4347,  48 
6,235,4349,  3 
6,235,4350,  8 
6,235,4351,  22 
6,235,4352,  102 
6,235,4353,  42 
6,235,4354,  65 
6,235,4355,  51 
6,235,4360,  190 
6,235,4362,  89 
6,235,4363,  65 
6,235,4364,  16 
6,235,4365,  259 
6,235,4367,  2 
6,235,4368,  1 
6,235,4370,  6 
6,235,4371,  4 
6,235,4373,  22 
6,235,4374,  12 
6,235,4379,  1 
6,235,4381,  1 
6,235,4384,  1 
6,235,4402,  1 
6,235,4441,  1 
6,235,4465,  1 
